ncodpers,added_products
1052304,ind_ctop_fin_ult1
1052242,ind_ctop_fin_ult1
1052249,ind_ctop_fin_ult1
1052251,ind_ctop_fin_ult1
1052259,ind_tjcr_fin_ult1
1052261,ind_dela_fin_ult1
1052270,ind_ctop_fin_ult1
1052276,ind_ctop_fin_ult1
1052280,ind_ctop_fin_ult1
1052284,ind_ctop_fin_ult1
1052287,ind_ctop_fin_ult1
1052289,ind_ctop_fin_ult1
1052296,ind_ctop_fin_ult1
1052297,ind_ctpp_fin_ult1
1052300,ind_ctop_fin_ult1
1052302,ind_ctop_fin_ult1
1052310,ind_ctop_fin_ult1
1052239,ind_ctop_fin_ult1
1052356,ind_ctop_fin_ult1
1052358,ind_ctop_fin_ult1
1052392,ind_ctop_fin_ult1
1052396,ind_ctop_fin_ult1
1052397,ind_ctop_fin_ult1
1052399,ind_ctop_fin_ult1
1052400,ind_ctop_fin_ult1
1052402,ind_ctop_fin_ult1
1052403,ind_ctop_fin_ult1
1052405,ind_ctop_fin_ult1
1052407,ind_ctop_fin_ult1
1052408,ind_ctop_fin_ult1
1052410,ind_ctop_fin_ult1
1052412,ind_ctop_fin_ult1
1052413,ind_ctop_fin_ult1
1052415,ind_ctop_fin_ult1
1052417,ind_ctop_fin_ult1
1052390,ind_ctop_fin_ult1
1052357,ind_ctop_fin_ult1
1052389,ind_ctop_fin_ult1
1052387,ind_ctop_fin_ult1
1052359,ind_ctop_fin_ult1
1052361,ind_ctop_fin_ult1
1052362,ind_ctop_fin_ult1
1052366,ind_ctop_fin_ult1
1052368,ind_ctop_fin_ult1
1052369,ind_ctop_fin_ult1
1052371,ind_ctop_fin_ult1
1052373,ind_ctop_fin_ult1
1052375,ind_ctop_fin_ult1
1052377,ind_ctop_fin_ult1
1052379,ind_ctop_fin_ult1
1052381,ind_ctop_fin_ult1
1052382,ind_ctop_fin_ult1
1052384,ind_ctop_fin_ult1
1052386,ind_ctop_fin_ult1
1052388,ind_ctop_fin_ult1
1052237,ind_ctop_fin_ult1
1052233,ind_ctop_fin_ult1
1052231,ind_ctop_fin_ult1
1052099,ind_ecue_fin_ult1
1052102,ind_recibo_ult1
1052103,ind_ctop_fin_ult1
1052109,ind_ctop_fin_ult1
1052110,ind_ctop_fin_ult1
1052112,ind_cco_fin_ult1
1052114,ind_dela_fin_ult1
1052121,ind_cco_fin_ult1
1052124,ind_ctop_fin_ult1
1052128,ind_ctop_fin_ult1
1052132,ind_ecue_fin_ult1
1052133,ind_cco_fin_ult1
1052135,ind_ctop_fin_ult1
1052143,ind_recibo_ult1
1052149,ind_cco_fin_ult1
1052098,ind_ctop_fin_ult1
1052152,ind_ctop_fin_ult1
1052093,ind_ctop_fin_ult1
1052090,ind_ctop_fin_ult1
1052027,ind_ctop_fin_ult1
1052031,ind_ctop_fin_ult1
1052032,ind_ctop_fin_ult1
1052036,ind_ctop_fin_ult1
1052040,ind_ctop_fin_ult1
1052042,ind_ctop_fin_ult1
1052044,ind_ctop_fin_ult1
1052048,ind_ctop_fin_ult1
1052052,ind_ctop_fin_ult1
1052068,ind_ctop_fin_ult1
1052070,ind_ctop_fin_ult1
1052071,ind_ctop_fin_ult1
1052075,ind_ctop_fin_ult1
1052083,ind_ctop_fin_ult1
1052084,ind_recibo_ult1
1052091,ind_ctop_fin_ult1
1052153,ind_cco_fin_ult1
1052154,ind_ctop_fin_ult1
1052155,ind_ctop_fin_ult1
1052197,ind_recibo_ult1
1052200,ind_recibo_ult1
1052203,ind_recibo_ult1
1052207,ind_dela_fin_ult1
1052208,ind_cco_fin_ult1
1052212,ind_tjcr_fin_ult1
1052213,ind_ctop_fin_ult1
1052216,ind_cco_fin_ult1
1052217,ind_ctop_fin_ult1
1052218,ind_recibo_ult1
1052219,ind_tjcr_fin_ult1
1052224,ind_ctop_fin_ult1
1052225,ind_ctop_fin_ult1
1052226,ind_ecue_fin_ult1
1052229,ind_ctop_fin_ult1
1052195,ind_ctop_fin_ult1
1052194,ind_ctop_fin_ult1
1052189,ind_dela_fin_ult1
1052187,ind_ctop_fin_ult1
1052158,ind_recibo_ult1
1052162,ind_ctop_fin_ult1
1052166,ind_recibo_ult1
1052168,ind_nomina_ult1
1052170,ind_recibo_ult1
1052171,ind_cco_fin_ult1
1052173,ind_ctop_fin_ult1
1051665,ind_ctop_fin_ult1
1052174,ind_ctop_fin_ult1
1052177,ind_tjcr_fin_ult1
1052178,ind_dela_fin_ult1
1052180,ind_ctop_fin_ult1
1052182,ind_ctop_fin_ult1
1052184,ind_ctop_fin_ult1
1052185,ind_ecue_fin_ult1
1052186,ind_recibo_ult1
1052176,ind_ctop_fin_ult1
1051664,ind_dela_fin_ult1
1051660,ind_ctop_fin_ult1
1051658,ind_ctop_fin_ult1
1051177,ind_ctop_fin_ult1
1051178,ind_ctop_fin_ult1
1051180,ind_recibo_ult1
1051181,ind_ctop_fin_ult1
1051183,ind_ctop_fin_ult1
1051184,ind_ctop_fin_ult1
1051186,ind_ctop_fin_ult1
1051187,ind_ctop_fin_ult1
1051189,ind_ctop_fin_ult1
1051191,ind_ctop_fin_ult1
1051194,ind_ctop_fin_ult1
1051196,ind_ctop_fin_ult1
1051198,ind_ctop_fin_ult1
1051199,ind_ctop_fin_ult1
1051201,ind_ctop_fin_ult1
1051174,ind_ctop_fin_ult1
1051203,ind_ctop_fin_ult1
1051172,ind_ctop_fin_ult1
1051165,ind_ctop_fin_ult1
1051121,ind_ctop_fin_ult1
1051126,ind_ctop_fin_ult1
1051129,ind_ctop_fin_ult1
1051132,ind_ctop_fin_ult1
1051134,ind_ctop_fin_ult1
1051136,ind_ctop_fin_ult1
1051138,ind_ctop_fin_ult1
1051140,ind_ctop_fin_ult1
1051145,ind_ctop_fin_ult1
1051147,ind_ctop_fin_ult1
1051149,ind_ctop_fin_ult1
1051150,ind_ctop_fin_ult1
1051152,ind_dela_fin_ult1
1051158,ind_ctop_fin_ult1
1051162,ind_ctop_fin_ult1
1051169,ind_ctop_fin_ult1
1051120,ind_ctop_fin_ult1
1051205,ind_ctop_fin_ult1
1051212,ind_ctop_fin_ult1
1051263,ind_ctop_fin_ult1
1051264,ind_ctop_fin_ult1
1051268,ind_ecue_fin_ult1
1051269,ind_dela_fin_ult1
1051271,ind_recibo_ult1
1051273,ind_ecue_fin_ult1
1051274,ind_ctop_fin_ult1
1051275,ind_ctop_fin_ult1
1051276,ind_cco_fin_ult1
1051277,ind_dela_fin_ult1
1051278,ind_ecue_fin_ult1
1051279,ind_dela_fin_ult1
1051281,ind_cco_fin_ult1
1051282,ind_recibo_ult1
1051283,ind_ctop_fin_ult1
1051258,ind_ecue_fin_ult1
1051209,ind_ctop_fin_ult1
1051254,ind_ctop_fin_ult1
1051247,ind_ctop_fin_ult1
1051214,ind_ctop_fin_ult1
1051216,ind_ctop_fin_ult1
1051217,ind_ctop_fin_ult1
1051219,ind_ctop_fin_ult1
1051224,ind_ctop_fin_ult1
1051226,ind_ctop_fin_ult1
1051228,ind_ctop_fin_ult1
1051230,ind_ctop_fin_ult1
1051232,ind_ctop_fin_ult1
1051234,ind_ctop_fin_ult1
1051236,ind_ctop_fin_ult1
1051239,ind_ctop_fin_ult1
1051240,ind_ctop_fin_ult1
1051243,ind_ctop_fin_ult1
1051245,ind_ctop_fin_ult1
1051252,ind_ctop_fin_ult1
1051118,ind_ctop_fin_ult1
1051113,ind_ctop_fin_ult1
1051111,ind_ctop_fin_ult1
1050976,ind_dela_fin_ult1
1050977,ind_ctop_fin_ult1
1050978,ind_ctop_fin_ult1
1050980,ind_ctop_fin_ult1
1050982,ind_ctop_fin_ult1
1050986,ind_ctop_fin_ult1
1050988,ind_ctop_fin_ult1
1050992,ind_ctop_fin_ult1
1050994,ind_ctop_fin_ult1
1050999,ind_ctop_fin_ult1
1051001,ind_ctop_fin_ult1
1051002,ind_ctop_fin_ult1
1051003,ind_ctop_fin_ult1
1051005,ind_ctop_fin_ult1
1051007,ind_ctop_fin_ult1
1050975,ind_ctop_fin_ult1
1051009,ind_ctop_fin_ult1
1050973,ind_ctop_fin_ult1
1050969,ind_ctop_fin_ult1
1050952,ind_ctop_fin_ult1
1050953,ind_ctop_fin_ult1
1050954,ind_ctop_fin_ult1
1050955,ind_ctop_fin_ult1
1050956,ind_ctop_fin_ult1
1050957,ind_ctop_fin_ult1
1050958,ind_ctop_fin_ult1
1050959,ind_ctop_fin_ult1
1050960,ind_ctop_fin_ult1
1050962,ind_ctop_fin_ult1
1050963,ind_ctop_fin_ult1
1050964,ind_ctop_fin_ult1
1050965,ind_ctop_fin_ult1
1050966,ind_ctop_fin_ult1
1050967,ind_ctop_fin_ult1
1050972,ind_ctop_fin_ult1
1051013,ind_ctop_fin_ult1
1051015,ind_ctop_fin_ult1
1051017,ind_ctop_fin_ult1
1051074,ind_ctop_fin_ult1
1051078,ind_ctop_fin_ult1
1051084,ind_ctop_fin_ult1
1051085,ind_ctop_fin_ult1
1051086,ind_ctop_fin_ult1
1051088,ind_ctop_fin_ult1
1051090,ind_ctop_fin_ult1
1051094,ind_ctop_fin_ult1
1051096,ind_ctop_fin_ult1
1051100,ind_ctop_fin_ult1
1051101,ind_ctop_fin_ult1
1051103,ind_ctop_fin_ult1
1051104,ind_ctop_fin_ult1
1051107,ind_ctop_fin_ult1
1051109,ind_ctop_fin_ult1
1051073,ind_ctop_fin_ult1
1051071,ind_ctop_fin_ult1
1051070,ind_ctop_fin_ult1
1051069,ind_ctop_fin_ult1
1051019,ind_ctop_fin_ult1
1051025,ind_ctop_fin_ult1
1051027,ind_ctop_fin_ult1
1051029,ind_ctop_fin_ult1
1051031,ind_ctop_fin_ult1
1051033,ind_ctop_fin_ult1
1051036,ind_ctop_fin_ult1
1051285,ind_recibo_ult1
1051040,ind_ctop_fin_ult1
1051050,ind_ctop_fin_ult1
1051052,ind_ctop_fin_ult1
1051054,ind_ctop_fin_ult1
1051055,ind_ctop_fin_ult1
1051057,ind_ctop_fin_ult1
1051064,ind_ctop_fin_ult1
1051065,ind_ctop_fin_ult1
1051048,ind_ctop_fin_ult1
1050086,ind_ctop_fin_ult1
1051291,ind_ctop_fin_ult1
1051303,ind_recibo_ult1
1051537,ind_ctop_fin_ult1
1051540,ind_ctop_fin_ult1
1051542,ind_ctop_fin_ult1
1051543,ind_ctop_fin_ult1
1051546,ind_ctop_fin_ult1
1051547,ind_ctop_fin_ult1
1051550,ind_ctop_fin_ult1
1051553,ind_ctop_fin_ult1
1051555,ind_ctop_fin_ult1
1051557,ind_ctop_fin_ult1
1051558,ind_ctop_fin_ult1
1051561,ind_ctop_fin_ult1
1051562,ind_ctop_fin_ult1
1051564,ind_ctop_fin_ult1
1051566,ind_ctop_fin_ult1
1051533,ind_ctop_fin_ult1
1051567,ind_ctop_fin_ult1
1051530,ind_ctop_fin_ult1
1051527,ind_ctop_fin_ult1
1051493,ind_ctop_fin_ult1
1051495,ind_cco_fin_ult1
1051497,ind_ctop_fin_ult1
1051499,ind_ctop_fin_ult1
1051500,ind_ctop_fin_ult1
1051501,ind_ctop_fin_ult1
1051502,ind_ctop_fin_ult1
1051508,ind_ctop_fin_ult1
1051509,ind_ctop_fin_ult1
1051513,ind_ctop_fin_ult1
1051514,ind_ctop_fin_ult1
1051515,ind_ctop_fin_ult1
1051520,ind_ctop_fin_ult1
1051522,ind_ctop_fin_ult1
1051523,ind_ctop_fin_ult1
1051528,ind_ctop_fin_ult1
1051492,ind_ctop_fin_ult1
1051569,ind_ctop_fin_ult1
1051575,ind_ctop_fin_ult1
1051623,ind_ctop_fin_ult1
1051625,ind_ctop_fin_ult1
1051627,ind_ctop_fin_ult1
1051629,ind_ctop_fin_ult1
1051631,ind_ctop_fin_ult1
1051632,ind_ctop_fin_ult1
1051634,ind_ctop_fin_ult1
1051638,ind_ctop_fin_ult1
1051642,ind_cco_fin_ult1
1051644,ind_ctop_fin_ult1
1051646,ind_ctop_fin_ult1
1051648,ind_ctop_fin_ult1
1051649,ind_ecue_fin_ult1
1051654,ind_ctop_fin_ult1
1051656,ind_ctop_fin_ult1
1051621,ind_ctop_fin_ult1
1051571,ind_ctop_fin_ult1
1051619,ind_ctop_fin_ult1
1051614,ind_ctop_fin_ult1
1051577,ind_ctop_fin_ult1
1051579,ind_ctop_fin_ult1
1051582,ind_ctop_fin_ult1
1051584,ind_ctop_fin_ult1
1051586,ind_ctop_fin_ult1
1051588,ind_ctop_fin_ult1
1051589,ind_ctop_fin_ult1
1051590,ind_ctop_fin_ult1
1051592,ind_ctop_fin_ult1
1051593,ind_ctop_fin_ult1
1051597,ind_ctop_fin_ult1
1051603,ind_ctop_fin_ult1
1051605,ind_dela_fin_ult1
1051606,ind_ctop_fin_ult1
1051608,ind_ctop_fin_ult1
1051617,ind_ctop_fin_ult1
1051490,ind_ctop_fin_ult1
1051489,ind_ctop_fin_ult1
1051487,ind_ctop_fin_ult1
1051369,ind_recibo_ult1
1051372,ind_reca_fin_ult1
1051373,ind_ctop_fin_ult1
1051375,ind_ecue_fin_ult1
1051377,ind_ctop_fin_ult1
1051379,ind_ctop_fin_ult1
1051383,ind_cco_fin_ult1
1051384,ind_ctop_fin_ult1
1051386,ind_dela_fin_ult1
1051387,ind_ctop_fin_ult1
1051389,ind_reca_fin_ult1
1051393,ind_recibo_ult1
1051394,ind_cco_fin_ult1
1051395,ind_recibo_ult1
1051396,ind_tjcr_fin_ult1
1051368,ind_ctop_fin_ult1
1051398,ind_recibo_ult1
1051365,ind_reca_fin_ult1
1051360,ind_ctop_fin_ult1
1051311,ind_ctop_fin_ult1
1051313,ind_cco_fin_ult1
1051317,ind_recibo_ult1
1051320,ind_ctop_fin_ult1
1051328,ind_cco_fin_ult1
1051335,ind_recibo_ult1
1051340,ind_cco_fin_ult1
1051342,ind_recibo_ult1
1051343,ind_ctop_fin_ult1
1051344,ind_ctop_fin_ult1
1051346,ind_ctop_fin_ult1
1051347,ind_ctop_fin_ult1
1051351,ind_recibo_ult1
1051352,ind_cco_fin_ult1
1051355,ind_reca_fin_ult1
1051362,ind_cco_fin_ult1
1051399,ind_ctop_fin_ult1
1051401,ind_cco_fin_ult1
1051403,ind_ecue_fin_ult1
1051456,ind_ctop_fin_ult1
1051460,ind_ctop_fin_ult1
1051462,ind_ctop_fin_ult1
1051464,ind_ctop_fin_ult1
1051465,ind_ctop_fin_ult1
1051467,ind_ctop_fin_ult1
1051469,ind_ctop_fin_ult1
1051471,ind_ctop_fin_ult1
1051473,ind_ctop_fin_ult1
1051475,ind_ctop_fin_ult1
1051478,ind_ctop_fin_ult1
1051479,ind_ctop_fin_ult1
1051481,ind_ctop_fin_ult1
1051482,ind_ctop_fin_ult1
1051484,ind_ctop_fin_ult1
1051454,ind_recibo_ult1
1051452,ind_ctop_fin_ult1
1051451,ind_recibo_ult1
1051450,ind_ctop_fin_ult1
1051409,ind_cco_fin_ult1
1051411,ind_ctop_fin_ult1
1051412,ind_ecue_fin_ult1
1051418,ind_ctop_fin_ult1
1051422,ind_ctop_fin_ult1
1051423,ind_ecue_fin_ult1
1051424,ind_tjcr_fin_ult1
1051296,ind_recibo_ult1
1051426,ind_ctop_fin_ult1
1051434,ind_cco_fin_ult1
1051435,ind_ctop_fin_ult1
1051436,ind_ctop_fin_ult1
1051442,ind_ctop_fin_ult1
1051446,ind_ctop_fin_ult1
1051447,ind_ctop_fin_ult1
1051449,ind_ctop_fin_ult1
1051432,ind_ctop_fin_ult1
1050085,ind_ctop_fin_ult1
1050083,ind_ctop_fin_ult1
1050082,ind_ctop_fin_ult1
1048943,ind_cco_fin_ult1
1048945,ind_ctop_fin_ult1
1048946,ind_ctop_fin_ult1
1048947,ind_ctop_fin_ult1
1048948,ind_nomina_ult1
1048949,ind_ctop_fin_ult1
1048950,ind_ctop_fin_ult1
1048952,ind_ctop_fin_ult1
1048953,ind_recibo_ult1
1048954,ind_ctop_fin_ult1
1048955,ind_ctop_fin_ult1
1048956,ind_ctop_fin_ult1
1048957,ind_ctop_fin_ult1
1048958,ind_ctop_fin_ult1
1048960,ind_ctop_fin_ult1
1048942,ind_ctop_fin_ult1
1048961,ind_ctop_fin_ult1
1048941,ind_ctop_fin_ult1
1048939,ind_ctop_fin_ult1
1048923,ind_ctop_fin_ult1
1048924,ind_ctop_fin_ult1
1048925,ind_ctop_fin_ult1
1048926,ind_ecue_fin_ult1
1048927,ind_ctop_fin_ult1
1048928,ind_ctop_fin_ult1
1048929,ind_ctop_fin_ult1
1048930,ind_ctop_fin_ult1
1048931,ind_ctop_fin_ult1
1048932,ind_ctop_fin_ult1
1048933,ind_recibo_ult1
1048934,ind_ctop_fin_ult1
1048935,ind_ctop_fin_ult1
1048936,ind_ctop_fin_ult1
1048937,ind_ctop_fin_ult1
1048940,ind_ctop_fin_ult1
1048922,ind_ctop_fin_ult1
1048962,ind_ctop_fin_ult1
1048964,ind_ctop_fin_ult1
1048990,ind_ctop_fin_ult1
1048991,ind_ctop_fin_ult1
1048992,ind_ctop_fin_ult1
1048993,ind_ctop_fin_ult1
1048994,ind_ctop_fin_ult1
1048995,ind_ctop_fin_ult1
1048996,ind_ctop_fin_ult1
1048997,ind_ctop_fin_ult1
1048998,ind_ctop_fin_ult1
1048999,ind_ctop_fin_ult1
1049000,ind_ctop_fin_ult1
1049001,ind_ctop_fin_ult1
1049003,ind_ctop_fin_ult1
1049004,ind_ctop_fin_ult1
1049005,ind_ctop_fin_ult1
1048987,ind_ctop_fin_ult1
1048963,ind_ctop_fin_ult1
1048986,ind_ctop_fin_ult1
1048984,ind_ctop_fin_ult1
1048965,ind_ctop_fin_ult1
1048966,ind_ctop_fin_ult1
1048967,ind_ctop_fin_ult1
1048968,ind_ctop_fin_ult1
1048970,ind_ctop_fin_ult1
1048972,ind_ctop_fin_ult1
1048973,ind_ctop_fin_ult1
1048975,ind_ctop_fin_ult1
1048976,ind_ctop_fin_ult1
1048977,ind_ctop_fin_ult1
1048978,ind_ctop_fin_ult1
1048979,ind_ctop_fin_ult1
1048980,ind_ctop_fin_ult1
1048981,ind_ctop_fin_ult1
1048982,ind_ctop_fin_ult1
1048985,ind_ctop_fin_ult1
1049007,ind_ctop_fin_ult1
1048921,ind_ctop_fin_ult1
1048919,ind_ctop_fin_ult1
1048861,ind_ctop_fin_ult1
1048862,ind_ctop_fin_ult1
1048863,ind_ctop_fin_ult1
1048864,ind_ctop_fin_ult1
1048865,ind_ctop_fin_ult1
1048866,ind_ctop_fin_ult1
1048867,ind_ctop_fin_ult1
1048868,ind_ctop_fin_ult1
1048869,ind_ctop_fin_ult1
1048870,ind_ctop_fin_ult1
1048872,ind_ctop_fin_ult1
1048873,ind_ctop_fin_ult1
1048874,ind_ctop_fin_ult1
1048875,ind_ctop_fin_ult1
1048879,ind_ctop_fin_ult1
1048860,ind_ctop_fin_ult1
1048880,ind_ctop_fin_ult1
1048859,ind_ctop_fin_ult1
1048856,ind_ctop_fin_ult1
1048840,ind_ctop_fin_ult1
1048841,ind_ctop_fin_ult1
1048842,ind_ctop_fin_ult1
1048843,ind_ctop_fin_ult1
1048844,ind_ctop_fin_ult1
1048845,ind_ctop_fin_ult1
1048847,ind_ctop_fin_ult1
1048848,ind_ctop_fin_ult1
1048849,ind_ctop_fin_ult1
1048850,ind_ctop_fin_ult1
1048851,ind_ctop_fin_ult1
1048852,ind_ctop_fin_ult1
1048853,ind_ctop_fin_ult1
1048854,ind_ctop_fin_ult1
1048855,ind_recibo_ult1
1048858,ind_ctop_fin_ult1
1048920,ind_ctop_fin_ult1
1048881,ind_ctop_fin_ult1
1048883,ind_ctop_fin_ult1
1048903,ind_ctop_fin_ult1
1048904,ind_ctop_fin_ult1
1048905,ind_ctop_fin_ult1
1048906,ind_ctop_fin_ult1
1048907,ind_ctop_fin_ult1
1048908,ind_ctop_fin_ult1
1048909,ind_ctop_fin_ult1
1048910,ind_ctop_fin_ult1
1048911,ind_ctop_fin_ult1
1048912,ind_ctop_fin_ult1
1048913,ind_ctop_fin_ult1
1048914,ind_ctop_fin_ult1
1048915,ind_ctop_fin_ult1
1048916,ind_ctop_fin_ult1
1048917,ind_ctop_fin_ult1
1048902,ind_ctop_fin_ult1
1048882,ind_ctop_fin_ult1
1048901,ind_ctop_fin_ult1
1048899,ind_ctop_fin_ult1
1048884,ind_ctop_fin_ult1
1048885,ind_ctop_fin_ult1
1048886,ind_ctop_fin_ult1
1048887,ind_ctop_fin_ult1
1048888,ind_ctop_fin_ult1
1048889,ind_ctop_fin_ult1
1048890,ind_ctop_fin_ult1
1048891,ind_ctop_fin_ult1
1048892,ind_ctop_fin_ult1
1048893,ind_ctop_fin_ult1
1048894,ind_ctop_fin_ult1
1048895,ind_ctop_fin_ult1
1048896,ind_ctop_fin_ult1
1048897,ind_ctop_fin_ult1
1048898,ind_ctop_fin_ult1
1048900,ind_ctop_fin_ult1
1049009,ind_ctop_fin_ult1
1049010,ind_ctop_fin_ult1
1049012,ind_recibo_ult1
1049177,ind_ctop_fin_ult1
1049178,ind_ctop_fin_ult1
1049180,ind_ctop_fin_ult1
1049181,ind_ctop_fin_ult1
1049182,ind_ctop_fin_ult1
1049183,ind_ctop_fin_ult1
1049185,ind_ctop_fin_ult1
1049186,ind_ctop_fin_ult1
1049188,ind_ctop_fin_ult1
1049189,ind_ctop_fin_ult1
1049190,ind_ctop_fin_ult1
1049191,ind_ctop_fin_ult1
1049193,ind_ctop_fin_ult1
1049195,ind_ctop_fin_ult1
1049196,ind_ctop_fin_ult1
1049176,ind_ctop_fin_ult1
1049198,ind_ctop_fin_ult1
1049175,ind_ctop_fin_ult1
1049173,ind_ctop_fin_ult1
1049152,ind_ctop_fin_ult1
1049153,ind_ctop_fin_ult1
1049154,ind_ctop_fin_ult1
1049155,ind_ecue_fin_ult1
1049156,ind_ctop_fin_ult1
1049158,ind_ctop_fin_ult1
1049160,ind_ctop_fin_ult1
1049162,ind_ctop_fin_ult1
1049164,ind_ctop_fin_ult1
1049165,ind_ctop_fin_ult1
1049167,ind_ctop_fin_ult1
1049168,ind_ctop_fin_ult1
1049169,ind_ctop_fin_ult1
1049171,ind_ctop_fin_ult1
1049172,ind_ctop_fin_ult1
1049174,ind_ctop_fin_ult1
1049151,ind_ctop_fin_ult1
1049199,ind_ctop_fin_ult1
1049202,ind_ctop_fin_ult1
1049230,ind_ctop_fin_ult1
1049231,ind_ctop_fin_ult1
1049232,ind_ctop_fin_ult1
1049233,ind_ctop_fin_ult1
1049234,ind_ctop_fin_ult1
1049235,ind_ctop_fin_ult1
1049236,ind_ctop_fin_ult1
1049237,ind_ctop_fin_ult1
1049238,ind_ctop_fin_ult1
1049240,ind_ctop_fin_ult1
1049241,ind_ctop_fin_ult1
1049242,ind_ctop_fin_ult1
1049244,ind_ctop_fin_ult1
1049245,ind_ctop_fin_ult1
1049247,ind_ctop_fin_ult1
1049229,ind_ctop_fin_ult1
1049200,ind_ctop_fin_ult1
1049227,ind_ctop_fin_ult1
1049225,ind_ctop_fin_ult1
1049203,ind_ctop_fin_ult1
1049206,ind_ctop_fin_ult1
1049207,ind_ctop_fin_ult1
1049208,ind_ctop_fin_ult1
1049209,ind_ctop_fin_ult1
1049210,ind_ctop_fin_ult1
1049211,ind_ctop_fin_ult1
1049212,ind_ctop_fin_ult1
1049215,ind_ctop_fin_ult1
1049217,ind_ctop_fin_ult1
1049218,ind_ctop_fin_ult1
1049219,ind_ctop_fin_ult1
1049220,ind_ctop_fin_ult1
1049222,ind_ctop_fin_ult1
1049224,ind_ctop_fin_ult1
1049226,ind_ctop_fin_ult1
1049150,ind_ctop_fin_ult1
1049149,ind_ctop_fin_ult1
1049147,ind_ctop_fin_ult1
1049057,ind_ctop_fin_ult1
1049058,ind_cco_fin_ult1
1049063,ind_cco_fin_ult1
1049064,ind_cco_fin_ult1
1049069,ind_ctop_fin_ult1
1049072,ind_ctop_fin_ult1
1049073,ind_ctop_fin_ult1
1049077,ind_ctop_fin_ult1
1049079,ind_ctop_fin_ult1
1049080,ind_ctop_fin_ult1
1049082,ind_cco_fin_ult1
1049084,ind_recibo_ult1
1049086,ind_recibo_ult1
1049088,ind_ctop_fin_ult1
1049089,ind_ctop_fin_ult1
1049056,ind_recibo_ult1
1049090,ind_ctop_fin_ult1
1049055,ind_ctop_fin_ult1
1049052,ind_ctop_fin_ult1
1049014,ind_recibo_ult1
1049016,ind_ctop_fin_ult1
1049019,ind_ecue_fin_ult1
1049020,ind_cco_fin_ult1
1049023,ind_ctop_fin_ult1
1049024,ind_recibo_ult1
1049027,ind_cco_fin_ult1
1049028,ind_ctop_fin_ult1
1049029,ind_recibo_ult1
1049031,ind_ctop_fin_ult1
1049040,ind_ecue_fin_ult1
1049044,ind_cco_fin_ult1
1049045,ind_ctop_fin_ult1
1049047,ind_recibo_ult1
1049049,ind_ecue_fin_ult1
1049053,ind_recibo_ult1
1049092,ind_ctop_fin_ult1
1049093,ind_ctop_fin_ult1
1049095,ind_ctop_fin_ult1
1049126,ind_ctop_fin_ult1
1049129,ind_ctop_fin_ult1
1049130,ind_ctop_fin_ult1
1049131,ind_ctop_fin_ult1
1049132,ind_ctop_fin_ult1
1049133,ind_ctop_fin_ult1
1049134,ind_ctop_fin_ult1
1049135,ind_ctop_fin_ult1
1049136,ind_ctop_fin_ult1
1049138,ind_ctop_fin_ult1
1049140,ind_ctop_fin_ult1
1049142,ind_ctop_fin_ult1
1049143,ind_ctop_fin_ult1
1049144,ind_ctop_fin_ult1
1049145,ind_ctop_fin_ult1
1049125,ind_ctop_fin_ult1
1049124,ind_ctop_fin_ult1
1049122,ind_ctop_fin_ult1
1049120,ind_ctop_fin_ult1
1049097,ind_ctop_fin_ult1
1049098,ind_ctop_fin_ult1
1049099,ind_ctop_fin_ult1
1049100,ind_ctop_fin_ult1
1049101,ind_ctop_fin_ult1
1049102,ind_ctop_fin_ult1
1049104,ind_ctop_fin_ult1
1048839,ind_ctop_fin_ult1
1049108,ind_ctop_fin_ult1
1049110,ind_ctop_fin_ult1
1049111,ind_ctop_fin_ult1
1049112,ind_ctop_fin_ult1
1049113,ind_ctop_fin_ult1
1049115,ind_ctop_fin_ult1
1049117,ind_ctop_fin_ult1
1049118,ind_ctop_fin_ult1
1049109,ind_ctop_fin_ult1
1048838,ind_ctop_fin_ult1
1048837,ind_ctop_fin_ult1
1048836,ind_ctop_fin_ult1
1048587,ind_ctop_fin_ult1
1048588,ind_ctop_fin_ult1
1048589,ind_ctop_fin_ult1
1048591,ind_ctop_fin_ult1
1048592,ind_ctop_fin_ult1
1048593,ind_ctop_fin_ult1
1048594,ind_ctop_fin_ult1
1048595,ind_ctop_fin_ult1
1048597,ind_ctop_fin_ult1
1048598,ind_ctop_fin_ult1
1048599,ind_ctop_fin_ult1
1048601,ind_ctop_fin_ult1
1048602,ind_ctop_fin_ult1
1048603,ind_ctop_fin_ult1
1048604,ind_ctop_fin_ult1
1048586,ind_ctop_fin_ult1
1048605,ind_ctop_fin_ult1
1048585,ind_ctop_fin_ult1
1048582,ind_ctop_fin_ult1
1048558,ind_ctop_fin_ult1
1048559,ind_ctop_fin_ult1
1048560,ind_ctop_fin_ult1
1048561,ind_ctop_fin_ult1
1048563,ind_ctop_fin_ult1
1048565,ind_ctop_fin_ult1
1048566,ind_ctop_fin_ult1
1048567,ind_ctop_fin_ult1
1048569,ind_ctop_fin_ult1
1048571,ind_ctop_fin_ult1
1048574,ind_ctop_fin_ult1
1048576,ind_ctop_fin_ult1
1048578,ind_ctop_fin_ult1
1048579,ind_ctop_fin_ult1
1048581,ind_ctop_fin_ult1
1048584,ind_ctop_fin_ult1
1048557,ind_ctop_fin_ult1
1048607,ind_ctop_fin_ult1
1048609,ind_ctop_fin_ult1
1048633,ind_ctop_fin_ult1
1048634,ind_ctop_fin_ult1
